,Unnamed: 0,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
7636,773579,1,"KBR, INC.",CHEMICAL ENGINEERS,SENIOR TECHNICAL PROFESSIONAL - PROCESS,Y,103043.0,2015.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7637,2666765,0,KHALSA PROFESSIONAL SERVICES INC,Accountants and Auditors,ACCOUNTANT,Y,48963.0,2011.0,"LORTON, VIRGINIA",-77.2277603,38.704282
7638,2839919,1,MOREHOUSE SCHOOL OF MEDICINE,Surgeons,MINIMALLY INVASIVE SURGERY FELLOW 6TH YEAR,Y,53113.0,2011.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
7639,277993,1,"HCL AMERICA, INC.",COMPUTER PROGRAMMERS,PROJECT MANAGER - III,Y,80808.0,2016.0,"MINNETONKA, MINNESOTA",-93.46874890000001,44.9211836
7640,416603,1,CAPGEMINI AMERICA INC,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",BUSINESS ANALYST,N,68682.0,2016.0,"RIVERWOODS, ILLINOIS",-87.897014,42.167525399999995
7641,847275,0,IGATE TECHNOLOGIES INC.,COMPUTER PROGRAMMERS,COMPUTER PROGRAMMER,Y,73445.0,2015.0,"UNIVERSAL CITY, CALIFORNIA",-118.3505779,34.1397694
7642,1923126,1,CSC COVANSYS CORPORATION,"Software Developers, Applications",SOFTWARE ENGINEER SENIOR PROFESSIONAL,Y,85966.0,2013.0,"SOUTHBOROUGH, MASSACHUSETTS",-71.52450870000001,42.3056501
7643,2442587,1,BLUE CROSS AND BLUE SHIELD OF ALABAMA,Computer Systems Analysts,SYSTEMS ANALYST,Y,74090.0,2012.0,"BIRMINGHAM, ALABAMA",-86.80249,33.5206608
7644,2748697,0,"CATALINA MARKETING TECHNOLOGY SOLUTIONS, INC.",Financial Analysts,LEAD SYSTEMS ANALYST -FINANCIAL OPERATIONS,Y,72072.0,2011.0,"ST. PETERSBURG, FLORIDA",-82.6267345,27.751828399999997
7645,439019,1,P3 GEEKS INC,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,NETWORK ADMINISTRATOR,N,48235.0,2016.0,"AIKEN, SOUTH CAROLINA",-81.71955329999999,33.56041679999999
7646,2499172,0,KINGS MANAGEMENT LLC,"Computer Occupations, All Other*",SOCIAL MEDIA AND CONTENT MANAGER,Y,75358.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7647,1213386,0,STELLA ADLER STUDIO OF ACTING,"EDUCATION ADMINISTRATORS, ALL OTHER",REGISTRAR,Y,53414.4,2015.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
7648,2873258,0,THE CENTRE FOR DEVELOPMENT AND POPULATION ACTIVITI,"Office and Administrative Support Workers, All Oth",INFO@VISAS2AMERICA.NET,Y,38272.0,2011.0,"WASHINGTON, DISTRICT OF COLUMBIA",-77.03687070000001,38.9071923
7649,469431,1,INFOSYS LIMITED,SOFTWARE QUALITY ASSURANCE ENGINEERS AND TESTERS,TEST ANALYST - US,N,53706.0,2016.0,"NORTHBROOK, ILLINOIS",-87.82895479999999,42.127526700000004
7650,2352084,0,HAPPY KEIKI PRESCHOOL,"Preschool Teachers, Except Special Education",LEAD TEACHER,Y,26540.8,2012.0,"HONOLULU, HAWAII",-157.8583333,21.3069444
7651,656726,1,"ALNYLAM PHARMACEUTICALS, INC.","MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","SENIOR RESEARCH ASSOCIATE, STABILITY",Y,44990.0,2015.0,"CAMBRIDGE, MASSACHUSETTS",-71.10973349999999,42.373615799999996
7652,2365582,0,VEGAS WIRELESS LLC,"Electronics Engineers, Except Computer",SYSTEM DESIGN ENGINEER,Y,72010.0,2012.0,"LAS VEGAS, NEVADA",-115.13982959999998,36.169941200000004
7653,707070,1,OMNOVA SOLUTIONS INC.,MARKETING MANAGERS,GLOBAL MARKETING MANAGER - NONWOVENS,Y,143562.0,2015.0,"BEACHWOOD, OHIO",-81.50873220000001,41.4644979
7654,1292853,1,AVCO CONSULTING INC,"Software Developers, Applications",DOTNET DEVELOPER,Y,67142.0,2014.0,"WORCESTER, MASSACHUSETTS",-71.8022934,42.262593200000005
7655,2961964,1,UNIVERSITY OF MINNESOTA,"Biological Scientists, All Other",POSTDOCTORAL ASSOCIATE,Y,37336.0,2011.0,"MINNEAPOLIS, MINNESOTA",-93.2650108,44.977753
7656,1197791,0,"COCA-COLA ENTERPRISES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, IT DEVELOPMENT",Y,91666.0,2015.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
7657,2761704,0,BANK OF AMERICA N.A.,Computer Programmers,AVP; CNSLT - APPS PROG,Y,76960.0,2011.0,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
7658,2525590,0,"HOSPIRA, INC.",Biochemists and Biophysicists,PARTICLE SPECIALIST,Y,51917.0,2012.0,"LAKE FOREST, ILLINOIS",-87.840625,42.2586342
7659,748093,1,"CHICAGO MERCANTILE EXCHANGE, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",LEAD SOFTWARE ENGINEER,Y,84906.0,2015.0,"CHICAGO, ILLINOIS",-87.62979820000001,41.8781136
7660,1259426,0,MOUNTAIN CAMP II INC,"OFFICE CLERKS, GENERAL",OFFICE MANAGER,Y,37378.0,2015.0,"LAFAYETTE, CALIFORNIA",-122.1180201,37.885758200000005
7661,1135869,1,WIPRO LIMITED,COMPUTER SYSTEMS ANALYSTS,BUSINESS SYSTEM ANALYST,Y,75504.0,2015.0,"BEAVERTON, OREGON",-122.8037102,45.487062
7662,1968074,1,"DEALLUS, INC.","Life Scientists, All Other",BUSINESS ANALYST,Y,47902.0,2013.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
7663,2603105,0,"ITELLIGENCE, INC.",Computer Systems Analysts,PLATINUM SAP CONSULTANT,Y,111675.0,2012.0,"MENLO PARK, CALIFORNIA",-122.1817252,37.4529598
7664,1612554,1,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","Computer Systems Analysts, Non R&D",PROGRAMMER ANALYST,Y,57720.0,2014.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
7665,1821676,1,MAYO CLINIC,Biochemists and Biophysicists,RESEARCH ASSOCIATE,Y,48464.0,2013.0,"ROCHESTER, MINNESOTA",-92.4801989,44.0121221
7666,319493,1,"ARIADNE'S THREAD (USA), INC.","SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE ENGINEER,Y,77750.0,2016.0,"SOLANA BEACH, CALIFORNIA",-117.27114809999999,32.991155
7667,2808306,0,KINDRED HOSPITAL TARRANT COUNTY-FORT WORTH SOUTH W,Health Educators,CLINICAL HEALTH EDUCATOR,Y,63898.0,2011.0,"FORT WORTH, TEXAS",-97.3307658,32.7554883
7668,1584988,0,ABINGTON MEMORIAL HOSPITAL,"Internists, General","MEDICAL INTERN (PGY 1), INTERNAL MEDICINE",Y,51656.0,2014.0,"ABINGTON, PENNSYLVANIA",-75.1195107,40.1240795
7669,897693,1,"DANLAW, INC.","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",SOFTWARE SYSTEMS ENGINEER,Y,77293.0,2015.0,"NOVI, MICHIGAN",-83.47549129999999,42.48059
7670,1257358,1,BAKER & MCKENZIE GLOBAL SERVICES LLC,MARKETING MANAGERS,GLOBAL CLIENT MANAGER,Y,115544.0,2015.0,"CHICAGO, ILLINOIS",-87.62979820000001,41.8781136
7671,175233,1,SYNTEL CONSULTING INC.,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,58677.0,2016.0,"PHOENIX, ARIZONA",-112.07403729999999,33.4483771
7672,591267,1,"UNIVERSITY OF MARYLAND, BALTIMORE",BIOLOGICAL TECHNICIANS,"RESEARCH ASSISTANT, LABORATORY",N,41766.0,2016.0,"BALTIMORE, MARYLAND",-76.6121893,39.2903848
7673,1855934,0,DASSAULT SYSTEMES AMERICAS CORPORATION,General and Operations Managers,"SENIOR MANAGER, BUSINESS APPLICATION INFRASTRUCTUR",Y,979474.0,2013.0,"WALTHAM, MASSACHUSETTS",-71.2356113,42.376485200000005
7674,2433865,1,TRACER CONSTRUCTION COMPANY,Mechanical Engineers,DESIGN ENGINEER,Y,54205.0,2012.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7675,1153168,0,UNIVERSITY OF UTAH,"CHEMISTRY TEACHERS, POSTSECONDARY",ASSISTANT PROFESSOR,Y,92017.0,2015.0,"SALT LAKE CITY, UTAH",-111.89104740000002,40.760779299999996
7676,1044802,0,SOARING AMERICA CORPORATION,TRANSPORTATION INSPECTORS,ASSOCIATE AVIATION SAFETY SPECIALIST,Y,35256.0,2015.0,"CHINO, CALIFORNIA",-117.68894399999999,34.0122346
7677,106837,1,IBM INDIA PRIVATE LIMITED,COMPUTER SYSTEMS ANALYSTS,CONSULTANT,Y,72030.0,2016.0,"MELVILLE, NEW YORK",-73.4151214,40.793432200000005
7678,1208060,1,"BOOT TECHNOLOGY SERVICES, INC. DBA BTS, INC.",SALES ENGINEERS,BUSINESS DEVELOPMENT SPECIALIST,Y,60320.0,2015.0,"CHICAGO, ILLINOIS",-87.62979820000001,41.8781136
7679,12695,0,"HIRED, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING MANAGER,Y,153608.0,2016.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
7680,2658664,0,ADERRA INC,Sound Engineering Technicians,SOUND ENGINEER,Y,55765.0,2011.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
7681,2270638,0,NOEL R FAJARDO MD PC,Medical and Health Services Managers,HEALTH SERVICES ADMINISTRATOR/MANAGER,Y,53955.0,2012.0,"LAS VEGAS, NEVADA",-115.13982959999998,36.169941200000004
7682,274933,1,"3I INFOTECH, INC.",COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,N,60341.0,2016.0,"RENSSELAER, NEW YORK",-73.742898,42.6425794
7683,398609,1,DELOITTE CONSULTING LLP,"SOFTWARE DEVELOPERS, APPLICATIONS",SPECIALIST MASTER,Y,95975.0,2016.0,"BOSTON, MASSACHUSETTS",-71.0588801,42.360082500000004
7684,2265997,0,"ZEEKNOX, INC.",Computer Systems Analysts,COMPUTER SYSTEM ANALYSTS,Y,51979.0,2012.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7685,517975,0,MIAMI SUNNY INC.,OPERATIONS RESEARCH ANALYSTS,OPERATIONS RESEARCH ANALYSTS,N,35880.0,2016.0,"NORTH MIAMI BEACH, FLORIDA",-80.1625463,25.9331488
7686,1111899,1,"UNITED AIRLINES, INC.",AEROSPACE ENGINEERS,"PRINCIPAL ENGINEER - POWERPLANT TEST CELL, ECM&LS",Y,106538.0,2015.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
7687,99399,0,RITES LLC,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,N,64043.2,2016.0,"ALPHARETTA, GEORGIA",-84.2940899,34.07537620000001
7688,2714319,0,"VSS MONITORING, INC.","Computer Software Engineers, Applications",SENIOR SOFTWARE ENGINEER,Y,90480.0,2011.0,"SAN MATEO, CALIFORNIA",-122.32552539999999,37.562991700000005
7689,2878476,0,"SERVOY, INC.",Market Research Analysts,MARKET RESEARCH ANALYST,Y,41829.0,2011.0,"THOUSAND OAKS, CALIFORNIA",-118.83759369999999,34.1705609
7690,156886,0,"PIXAWARE TECHNOLOGIES, LLC",COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,60133.0,2016.0,"RICHARDSON, TEXAS",-96.72985190000001,32.948333500000004
7691,151166,1,"LILAX TECHNOLOGIES, INC.",COMPUTER SYSTEMS ANALYSTS,MANAGEMENT INFORMATION SYSTEMS ANALYST,N,60133.0,2016.0,"PLANO, TEXAS",-96.6988856,33.0198431
7692,2889342,0,"AKAMAI TECHNOLOGIES, INC.","Computer Software Engineers, Applications",PRINCIPAL SOLUTIONS ARCHITECT,Y,117312.0,2011.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7693,2823246,0,"GUADALUPE ASSOCIATES, INCORPORATED",Editors,ASSISTANT PRODUCTION EDITOR,Y,30891.0,2011.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
7694,1172020,1,"TESLA MOTORS, INC.","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",STAFF DATA ENGINEER,Y,143645.0,2015.0,"PALO ALTO, CALIFORNIA",-122.14301950000001,37.441883399999995
7695,159498,0,SKYLITE NETWORKS,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,Y,90000.0,2016.0,"MILPITAS, CALIFORNIA",-121.8995741,37.4323341
7696,384947,1,"VMWARE, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",SENIOR MEMBER OF TECHNICAL STAFF - SOFTWARE ENGINEERING,Y,119637.0,2016.0,"PALO ALTO, CALIFORNIA",-122.14301950000001,37.441883399999995
7697,2692265,0,"A. EPSTEIN AND SONS INTERNATIONAL, INC.","Electrical Engineers, Non R&D",ELECTRICAL DESIGN ENGINEER,Y,57866.0,2011.0,"CHICAGO, ILLINOIS",-87.62979820000001,41.8781136
7698,640058,0,CRESCENT PET LODGE AND VETERINARY HOSPITAL,VETERINARIANS,VETERINARIAN,N,66768.0,2016.0,"ONEONTA, NEW YORK",-75.06377459999999,42.4528571
7699,2810173,1,OKLAHOMA MEDICAL RESEARCH FOUNDATION,"Biological Scientists, All Other",ASSOCIATE RESEARCH SCIENTIST,Y,33613.0,2011.0,"OKLAHOMA CITY, OKLAHOMA",-97.5164276,35.4675602
7700,118401,1,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYST,CONSULTANT - US,Y,74443.0,2016.0,"HILLSBORO, OREGON",-122.989827,45.5228939
7701,2944318,0,ACCENTURE LLP,Computer Systems Analysts,CONSULTANT,Y,76440.0,2011.0,"MILWAUKEE, WISCONSIN",-87.9064736,43.0389025
7702,1024923,0,HVAC ALLTEC LLC,GENERAL AND OPERATIONS MANAGERS,BUSINESS AND FINANCIAL MANAGER,Y,58261.0,2015.0,"STAFFORD, TEXAS",-95.55772209999999,29.616067100000002
7703,760032,1,"SOUND INPATIENT PHYSICIANS OF MASSACHUSETTS, INC","INTERNISTS, GENERAL",HOSPITALIST PHYSICIAN,Y,151133.0,2015.0,"FRAMINGHAM, MASSACHUSETTS",-71.4161565,42.279286
7704,2809324,0,COLUMBIA SUSSEX CORPORATION,First-Line Supervisors/Managers of Housekeeping an,FRONT OFFICE NIGHT MANAGER,Y,20200.0,2011.0,"SAVANNAH, GEORGIA",-81.0998342,32.0835407
7705,641712,1,SCOTT & WHITE HOSPITAL-BRENHAM,MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS,MEDICAL TECHNOLOGIST,N,39915.2,2016.0,"BRENHAM, TEXAS",-96.3977442,30.166882799999996
7706,2551937,1,"JUMPER CARTER SEASE ARCHITECTS, P.A.",Architectural and Civil Drafters,INTERN ARCHITECT,N,33612.8,2012.0,"WEST COLUMBIA, SOUTH CAROLINA",-81.0739825,33.993486700000005
7707,2828946,0,TEMPLE UNIVERSITY--A COMMONWEALTH UNIVERSITY,"Physicians and Surgeons, All Other",RESIDENT PHYSICIAN,Y,50303.0,2011.0,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
7708,2741820,0,SWISS RE AMERICA HOLDING CORPORATION,Lawyers,VICE PRESIDENT (CORPORATE ATTORNEY),Y,126838.0,2011.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7709,2449188,0,KALVEN TECHNOLOGIES INC,Computer Programmers,PROGRAMMER ANALYST,Y,104266240.0,2012.0,"ELK GROVE VILLAGE, ILLINOIS",-87.97034609999999,42.003917799999996
7710,2702169,0,"NEXUS SOFTWARE SOLUTIONS, INC.",Computer Systems Analysts,COMPUTER SYSTEMS ANALYST,Y,52728.0,2011.0,"HORSHAM, PENNSYLVANIA",-75.1285061,40.1784422
7711,74974,1,"BRIDGEWATER ASSOCIATES, LP",FINANCIAL ANALYSTS,SENIOR INVESTMENT ASSOCIATE,Y,141274.0,2016.0,"WESTPORT, CONNECTICUT",-73.35790490000001,41.141471700000004
7712,1094944,1,"CISCO SYSTEMS, INC.",OPERATIONS RESEARCH ANALYSTS,BUSINESS ANALYST,Y,117187.0,2015.0,"SAN JOSE, CALIFORNIA",-121.88632859999998,37.338208200000004
7713,2208651,0,LEXON CORPORATION,"Software Developers, Applications",DEVELOPER,Y,60008.0,2013.0,"WORTHINGTON, OHIO",-83.017962,40.0931191
7714,856551,1,IGATE TECHNOLOGIES INC.,COMPUTER PROGRAMMERS,COMPUTER PROGRAMMER,Y,68723.0,2015.0,"BALTIMORE, MARYLAND",-76.6121893,39.2903848
7715,681505,0,"CHILDREN'S SURGICAL ASSOCIATES, CORP AT NATIONWIDE CHILDREN'S HOSPITAL",SURGEONS,SURGEON AND FACULTY MEMBER,Y,250640.0,2015.0,"COLUMBUS, OHIO",-82.9987942,39.9611755
7716,2981201,1,INFORMATICA CORPORATION,Computer Systems Analysts,CONSULTANT,Y,106891.0,2011.0,"REDWOOD CITY, CALIFORNIA",-122.2363548,37.4852152
7717,1021794,1,TATA CONSULTANCY SERVICES LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",ARCHITECT,Y,61194.0,2015.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7718,2678736,0,"OUDENS ELLO ARCHITECTURE, LLC","Architects, Except Landscape and Naval",ARCHITECTURAL DESIGNER,Y,54912.0,2011.0,"BOSTON, MASSACHUSETTS",-71.0588801,42.360082500000004
7719,2869096,0,"NARESH ARORA, CPA, INC",Accountants and Auditors,STAFF ACCOUNTANT,Y,52707.0,2011.0,"SANTA CLARA, CALIFORNIA",-121.9552356,37.354107899999995
7720,2345553,0,FLORIDA INSTITUTE OF TECHNOLOGY,"Sociology Teachers, Postsecondary","ASSOCIATE PROFESSOR, HUMANITIES & COMMUNICATION",N,49046.4,2012.0,"MELBOURNE, FLORIDA",-80.6081089,28.0836269
7721,2871731,1,ARGO TURBOSERVE CORPORATION,Logisticians,SUPPLY CHAIN SPECIALIST,Y,70221.0,2011.0,"POMPANO BEACH, FLORIDA",-80.1247667,26.2378597
7722,1991913,1,PANASONIC AVIONICS CORPORATION,"Computer Occupations, All Other",TEST ENGINEER,Y,60798.0,2013.0,"LAKE FOREST, CALIFORNIA",-117.689218,33.6469661
7723,2163293,0,MPHASIS CORPORATION,Computer Systems Analysts,SENIOR SYSTEMS ANALYST,Y,63648.0,2013.0,"PHOENIX, ARIZONA",-112.07403729999999,33.4483771
7724,1406225,0,ERNST & YOUNG U.S. LLP,Accountants and Auditors,ASSURANCE MANAGER,Y,66102.0,2014.0,"NEW ORLEANS, LOUISIANA",-90.0715323,29.9510658
7725,1825505,0,"RIDGETOP GROUP, INC.","Electronics Engineers, Except Computer",IC DESIGN ENGINEER,Y,75587.0,2013.0,"TUCSON, ARIZONA",-110.926479,32.2217429
7726,409271,1,QUALCOMM INNOVATION CENTER INC.,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",SENIOR SOFTWARE ENGINEER,Y,99861.0,2016.0,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
7727,2675921,0,"DOCTORS HOSPITAL, INC.",Athletic Trainers,ATHLETIC TRAINER,Y,30520.0,2011.0,"CORAL GABLES, FLORIDA",-80.2683838,25.72149
7728,701139,0,OAKSTON TECHNOLOGIES,COMPUTER PROGRAMMERS,PROGRAMMER/ ANALYST,Y,65100.0,2015.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
7729,2304837,0,DELL USA LP,Network and Computer Systems Administrators*,APPLICATION MANAGEMENT ADVISOR,Y,79979.0,2012.0,"ROUND ROCK, TEXAS",-97.678896,30.508255100000003
7730,1579027,0,PROGRESSIVE CLOTHING INC.,"Business Operations Specialists, All Other",CIS NEW MARKET BUSINESS OPERATIONS SPECIALISTS,N,69409.6,2014.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
7731,1083066,0,DIVENSI INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE DESIGN ENGINEER,Y,73174.0,2015.0,"BELLEVUE, WASHINGTON",-122.2015159,47.6101497
7732,1798875,0,GALAXY DIE AND ENGINEERING INC,Computer Systems Analysts,SYSTEMS ANALYST,Y,72197.0,2013.0,"VALENCIA, CALIFORNIA",-118.57138229999998,34.456151
7733,774653,1,GUARDIAN DRUG COMPANY,CHEMISTS,CHEMIST,Y,65582.0,2015.0,"DAYTON, NEW JERSEY",-74.5101536,40.372607
7734,1910036,1,CAPGEMINI U.S. LLC,Computer Programmers,CONSULTANT,Y,49754.0,2013.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
7735,2822555,0,OREGON HEALTH & SCIENCE UNIVERSITY,"Engineers, All Other",CLINICAL ENGINEER,Y,62878.4,2011.0,"PORTLAND, OREGON",-122.67648159999999,45.523062200000005
7736,1504631,0,"JOHNSON CONTROLS, INC.",Marketing Managers,MANAGER - MARKET INTELLIGENCE & FORECASTING,Y,94016.0,2014.0,"MILWAUKEE, WISCONSIN",-87.9064736,43.0389025
7737,2358683,0,UTILITIES AVIATION SPECIALISTS INC,General and Operations Managers,GENERAL MANAGER,Y,56722.0,2012.0,"CROWN POINT, INDIANA",-87.3653135,41.4169806
7738,1096719,0,NORTHSTAR GROUP INC,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,56930.0,2015.0,"WILMINGTON, DELAWARE",-75.5397878,39.7390721
7739,718494,1,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY ANALYST - US,Y,62899.0,2015.0,"BEAVERTON, OREGON",-122.8037102,45.487062
7740,2315413,0,NORTHERN MARIANAS COLLEGE,"Nursing Instructors and Teachers, Postsecondary",NURSING INSTRUCTOR POSTSECONDARY,Y,39936.0,2012.0,"SAIPAN, NA",145.72978909999998,15.151515300000002
7741,2933726,0,"T AND T COMMUNICATION SERVICES, INC",Musicians and Singers,VOCAL PERFORMANCE COORDINATOR/CONSULTANT,Y,28995.0,2011.0,"DURHAM, NORTH CAROLINA",-78.898619,35.99403289999999
7742,2704151,0,DW PRACTICE LLC,Computer Programmers,COMPUTER PROGRAMMERS,Y,51440.0,2011.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
7743,2291135,1,GLOW NETWORKS INC.,"Information Security Analysts, Web Developers, and",NETWORK ENGINEER,Y,55203.0,2012.0,"RICHARDSON, TEXAS",-96.72985190000001,32.948333500000004
7744,2045661,0,"RIDER LEVETT BUCKNALL, LTD.",Cost Estimators,COST MANAGER,Y,44574.0,2013.0,"HONOLULU, HAWAII",-157.8583333,21.3069444
7745,502342,0,WIPRO LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",CONSULTANT LEVEL 3,Y,100131.0,2016.0,"WESTLAKE, TEXAS",-97.1950138,32.991234999999996
7746,2706424,1,PRICELINE.COM,"Computer Software Engineers, Applications",APPLICATION SUPPORT ENGINEER,Y,82971.0,2011.0,"NORWALK, CONNECTICUT",-73.4081575,41.117744
7747,2842001,0,"CARIBBEAN LIQUID SUGAR GLOBAL SERVICES, LLC",Industrial Engineers,INNOVATION AND SUSTAINABLE PRODUCT DEVELOPMENT ENG,Y,51106.0,2011.0,"WEST HENRIETTA, NEW YORK",-77.6632587,43.0384885
7748,356246,0,PRADON TECHNOLOGIES LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",APPLICATION SOFTWARE DEVELOPER,Y,72509.0,2016.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7749,130854,0,"GENUINEIT, LLC",COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,N,60133.0,2016.0,"DENTON, TEXAS",-97.13306829999999,33.2148412
7750,2616987,0,"BLU 302, INC.",Advertising and Promotions Managers,ACCOUNT MANAGER,Y,65187.2,2012.0,"AVENTURA, FLORIDA",-80.1392121,25.9564812
7751,1316445,1,DEUTSCHE BANK NEW YORK BRANCH,Credit Analysts,"VICE PRESIDENT, RISK OFFICER",Y,106766.0,2014.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7752,2779490,0,J. M. TRIPPON & CO. P.C.,Accountants,STAFF ACCOUNTANT,Y,41954.0,2011.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7753,294009,1,CAPGEMINI FINANCIAL SERVICES USA INC,"SOFTWARE DEVELOPERS, APPLICATIONS",SENIOR CONSULTANT,Y,77168.0,2016.0,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
7754,2402318,0,IRISNDT MATRIX CORP,Materials Engineers,NDE SPECIALIST/ENGINEER,Y,53290.0,2012.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7755,1178454,0,ABDO EICK AND MEYERS LLP,ACCOUNTANTS AND AUDITORS,SENIOR ACCOUNTANT,Y,63748.0,2015.0,"EDINA, MINNESOTA",-93.3499489,44.889686600000005
7756,398987,1,XTRAMILE SOFT LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",ORACLE SUPPORT ANALYST,Y,76898.0,2016.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
7757,1104405,1,"SOGETI USA, LLC",COMPUTER SYSTEMS ANALYSTS,SENIOR CONSULTANT,Y,81869.0,2015.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7758,1831231,1,PALVAI GLOBAL SERVICES INC,Computer Programmers,PROGRAMMER ANALYST,Y,61984.0,2013.0,"SANTA CLARA, CALIFORNIA",-121.9552356,37.354107899999995
7759,2530865,0,"REARDEN COMMERCE, INC.","Software Developers, Applications",QUALITY ASSURANCE ENGINEER II,Y,92019.0,2012.0,"FOSTER CITY, CALIFORNIA",-122.2710788,37.558546500000006
7760,1906689,0,UNIVERSITY OF MICHIGAN,"Health Specialties Teachers, Postsecondary",CLINICAL LECTURER,Y,67691.0,2013.0,"ANN ARBOR, MICHIGAN",-83.7430378,42.2808256
7761,1909223,0,"PRICEWATERHOUSECOOPERS, LLP",Accountants and Auditors,ASSOCIATE (TAX),Y,55370.0,2013.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7762,1731842,1,INFOSYS LIMITED,Computer Systems Analysts,ASSOCIATE CONSULTANT - US,Y,46904.0,2014.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
7763,2525429,1,TECHDEMOCRACY LLC,Computer Programmers,COMPUTER PROGRAMMER ANALYST,Y,51938.0,2012.0,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
7764,905081,1,MIRACLE SOFTWARE INC,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,56680.0,2015.0,"FLEMINGTON, NEW JERSEY",-74.85933179999999,40.5123258
7765,1207300,1,"BILL ME LATER, INC.","SOFTWARE DEVELOPERS, APPLICATIONS","MTS 1, SOFTWARE ENGINEER, QUALITY",Y,129552.0,2015.0,"SAN JOSE, CALIFORNIA",-121.88632859999998,37.338208200000004
7766,2705847,0,"INSIGHT RESEARCH GROUP, INC.",Market Research Analysts,MARKET RESEARCH ANALYST,Y,58282.0,2011.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7767,188696,1,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,MANAGER,Y,87693.0,2016.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
